,date_time,consumption,max_demand,min_demand,avg_demand,temp,humidity
57085,12/25/2019 10:15:00 AM,240,940,940,940,,
57086,12/25/2019 10:30:00 AM,240,960,960,960,,
57087,12/25/2019 10:45:00 AM,220,920,920,920,,
57088,12/25/2019 11:00:00 AM,240,920,920,920,40.9,51.9
57089,12/25/2019 11:15:00 AM,240,960,960,960,,
57090,12/25/2019 11:30:00 AM,240,960,960,960,,
57091,12/25/2019 11:45:00 AM,230,940,940,940,,
57092,12/25/2019 12:00:00 PM,230,920,920,920,42.7,49.9
57093,12/25/2019 12:15:00 PM,250,960,960,960,,
57094,12/25/2019 12:30:00 PM,230,960,960,960,,
57095,12/25/2019 12:45:00 PM,240,940,940,940,,
57096,12/25/2019 01:00:00 PM,240,960,960,960,44.1,50.6
57097,12/25/2019 01:15:00 PM,240,960,960,960,,
57098,12/25/2019 01:30:00 PM,240,960,960,960,,
57099,12/25/2019 01:45:00 PM,230,940,940,940,,
57100,12/25/2019 02:00:00 PM,230,920,920,920,45.4,54.3
57101,12/25/2019 02:15:00 PM,240,940,940,940,,
57102,12/25/2019 02:30:00 PM,240,960,960,960,,
57103,12/25/2019 02:45:00 PM,240,960,960,960,,
57104,12/25/2019 03:00:00 PM,240,960,960,960,45.4,54.0
57105,12/25/2019 03:15:00 PM,240,960,960,960,,
57106,12/25/2019 03:30:00 PM,230,940,940,940,,
57107,12/25/2019 03:45:00 PM,240,940,940,940,,
57108,12/25/2019 04:00:00 PM,230,940,940,940,43.8,57.9
57109,12/25/2019 04:15:00 PM,230,920,920,920,,
57110,12/25/2019 04:30:00 PM,240,940,940,940,,
57111,12/25/2019 04:45:00 PM,230,940,940,940,,
57112,12/25/2019 05:00:00 PM,240,940,940,940,42.7,58.8
57113,12/25/2019 05:15:00 PM,220,920,920,920,,
57114,12/25/2019 05:30:00 PM,240,920,920,920,,
57115,12/25/2019 05:45:00 PM,230,940,940,940,,
57116,12/25/2019 06:00:00 PM,240,940,940,940,41.4,66.0
57117,12/25/2019 06:15:00 PM,230,940,940,940,,
57118,12/25/2019 06:30:00 PM,220,900,900,900,,
57119,12/25/2019 06:45:00 PM,240,920,920,920,,
57120,12/25/2019 07:00:00 PM,240,960,960,960,40.9,67.7
57121,12/25/2019 07:15:00 PM,220,920,920,920,,
57122,12/25/2019 07:30:00 PM,220,880,880,880,,
57123,12/25/2019 07:45:00 PM,220,880,880,880,,
57124,12/25/2019 08:00:00 PM,230,900,900,900,40.5,71.8
57125,12/25/2019 08:15:00 PM,230,920,920,920,,
57126,12/25/2019 08:30:00 PM,220,900,900,900,,
57127,12/25/2019 08:45:00 PM,220,880,880,880,,
57128,12/25/2019 09:00:00 PM,220,880,880,880,40.0,74.8
57129,12/25/2019 09:15:00 PM,220,880,880,880,,
57130,12/25/2019 09:30:00 PM,230,900,900,900,,
57131,12/25/2019 09:45:00 PM,210,880,880,880,,
57132,12/25/2019 10:00:00 PM,220,860,860,860,39.6,77.4
57133,12/25/2019 10:15:00 PM,210,860,860,860,,
57134,12/25/2019 10:30:00 PM,210,840,840,840,,
57135,12/25/2019 10:45:00 PM,220,860,860,860,,
57136,12/25/2019 11:00:00 PM,220,880,880,880,39.1,77.8
57137,12/25/2019 11:15:00 PM,200,840,840,840,,
57138,12/25/2019 11:30:00 PM,220,840,840,840,,
57139,12/25/2019 11:45:00 PM,220,880,880,880,,
57140,12/26/2019 12:00:00 AM,210,860,860,860,38.7,79.0
57141,12/26/2019 12:15:00 AM,210,840,840,840,,
57142,12/26/2019 12:30:00 AM,210,840,840,840,,
57143,12/26/2019 12:45:00 AM,210,840,840,840,,
57144,12/26/2019 01:00:00 AM,200,820,820,820,38.4,79.8
57145,12/26/2019 01:15:00 AM,210,820,820,820,,
57146,12/26/2019 01:30:00 AM,210,840,840,840,,
57147,12/26/2019 01:45:00 AM,200,820,820,820,,
57148,12/26/2019 02:00:00 AM,210,820,820,820,38.6,80.2
57149,12/26/2019 02:15:00 AM,210,840,840,840,,
57150,12/26/2019 02:30:00 AM,210,840,840,840,,
57151,12/26/2019 02:45:00 AM,210,840,840,840,,
57152,12/26/2019 03:00:00 AM,200,820,820,820,38.0,79.4
57153,12/26/2019 03:15:00 AM,210,820,820,820,,
57154,12/26/2019 03:30:00 AM,210,840,840,840,,
57155,12/26/2019 03:45:00 AM,210,840,840,840,,
57156,12/26/2019 04:00:00 AM,210,840,840,840,37.8,82.2
57157,12/26/2019 04:15:00 AM,260,940,940,940,,
57158,12/26/2019 04:30:00 AM,290,1100,1100,1100,,
57159,12/26/2019 04:45:00 AM,310,1200,1200,1200,,
57160,12/26/2019 05:00:00 AM,290,1200,1200,1200,36.9,85.2
57161,12/26/2019 05:15:00 AM,310,1200,1200,1200,,
57162,12/26/2019 05:30:00 AM,300,1220,1220,1220,,
57163,12/26/2019 05:45:00 AM,310,1220,1220,1220,,
57164,12/26/2019 06:00:00 AM,310,1240,1240,1240,36.9,86.0
57165,12/26/2019 06:15:00 AM,320,1260,1260,1260,,
57166,12/26/2019 06:30:00 AM,320,1280,1280,1280,,
57167,12/26/2019 06:45:00 AM,320,1280,1280,1280,,
57168,12/26/2019 07:00:00 AM,330,1300,1300,1300,37.3,85.6
57169,12/26/2019 07:15:00 AM,340,1340,1340,1340,,
57170,12/26/2019 07:30:00 AM,350,1380,1380,1380,,
57171,12/26/2019 07:45:00 AM,350,1400,1400,1400,,
57172,12/26/2019 08:00:00 AM,370,1440,1440,1440,38.0,85.2
57173,12/26/2019 08:15:00 AM,380,1500,1500,1500,,
57174,12/26/2019 08:30:00 AM,370,1500,1500,1500,,
57175,12/26/2019 08:45:00 AM,390,1520,1520,1520,,
57176,12/26/2019 09:00:00 AM,390,1560,1560,1560,38.9,80.6
57177,12/26/2019 09:15:00 AM,390,1560,1560,1560,,
57178,12/26/2019 09:30:00 AM,400,1580,1580,1580,,
57179,12/26/2019 09:45:00 AM,400,1600,1600,1600,,
57180,12/26/2019 10:00:00 AM,410,1620,1620,1620,39.8,75.5
57181,12/26/2019 10:15:00 AM,410,1640,1640,1640,,
57182,12/26/2019 10:30:00 AM,410,1640,1640,1640,,
57183,12/26/2019 10:45:00 AM,410,1640,1640,1640,,
57184,12/26/2019 11:00:00 AM,420,1660,1660,1660,41.1,75.5
57185,12/26/2019 11:15:00 AM,400,1640,1640,1640,,
57186,12/26/2019 11:30:00 AM,420,1640,1640,1640,,
57187,12/26/2019 11:45:00 AM,400,1640,1640,1640,,
57188,12/26/2019 12:00:00 PM,400,1600,1600,1600,41.1,77.1
57189,12/26/2019 12:15:00 PM,410,1620,1620,1620,,
57190,12/26/2019 12:30:00 PM,410,1640,1640,1640,,
57191,12/26/2019 12:45:00 PM,400,1620,1620,1620,,
57192,12/26/2019 01:00:00 PM,420,1640,1640,1640,42.3,75.9
57193,12/26/2019 01:15:00 PM,400,1640,1640,1640,,
57194,12/26/2019 01:30:00 PM,400,1600,1600,1600,,
57195,12/26/2019 01:45:00 PM,410,1620,1620,1620,,
57196,12/26/2019 02:00:00 PM,410,1640,1640,1640,42.0,76.7
57197,12/26/2019 02:15:00 PM,420,1660,1660,1660,,
57198,12/26/2019 02:30:00 PM,400,1640,1640,1640,,
57199,12/26/2019 02:45:00 PM,400,1600,1600,1600,,
57200,12/26/2019 03:00:00 PM,420,1640,1640,1640,41.8,77.8
57201,12/26/2019 03:15:00 PM,400,1640,1640,1640,,
57202,12/26/2019 03:30:00 PM,400,1600,1600,1600,,
57203,12/26/2019 03:45:00 PM,400,1600,1600,1600,,
57204,12/26/2019 04:00:00 PM,400,1600,1600,1600,42.0,79.8
57205,12/26/2019 04:15:00 PM,400,1600,1600,1600,,
57206,12/26/2019 04:30:00 PM,390,1580,1580,1580,,
57207,12/26/2019 04:45:00 PM,400,1580,1580,1580,,
57208,12/26/2019 05:00:00 PM,400,1600,1600,1600,42.7,80.6
57209,12/26/2019 05:15:00 PM,410,1620,1620,1620,,
57210,12/26/2019 05:30:00 PM,400,1620,1620,1620,,
57211,12/26/2019 05:45:00 PM,400,1600,1600,1600,,
57212,12/26/2019 06:00:00 PM,400,1600,1600,1600,43.6,79.8
57213,12/26/2019 06:15:00 PM,380,1560,1560,1560,,
57214,12/26/2019 06:30:00 PM,400,1560,1560,1560,,
57215,12/26/2019 06:45:00 PM,380,1560,1560,1560,,
57216,12/26/2019 07:00:00 PM,400,1560,1560,1560,44.5,77.4
57217,12/26/2019 07:15:00 PM,360,1520,1520,1520,,
57218,12/26/2019 07:30:00 PM,380,1480,1480,1480,,
57219,12/26/2019 07:45:00 PM,360,1480,1480,1480,,
57220,12/26/2019 08:00:00 PM,340,1400,1400,1400,44.5,76.3
57221,12/26/2019 08:15:00 PM,260,1200,1200,1200,,
57222,12/26/2019 08:30:00 PM,280,1080,1080,1080,,
57223,12/26/2019 08:45:00 PM,260,1080,1080,1080,,
57224,12/26/2019 09:00:00 PM,260,1040,1040,1040,45.2,76.3
57225,12/26/2019 09:15:00 PM,260,1040,1040,1040,,
57226,12/26/2019 09:30:00 PM,240,1000,1000,1000,,
57227,12/26/2019 09:45:00 PM,260,1000,1000,1000,,
57228,12/26/2019 10:00:00 PM,240,1000,1000,1000,45.6,74.8
57229,12/26/2019 10:15:00 PM,260,1000,1000,1000,,
57230,12/26/2019 10:30:00 PM,240,1000,1000,1000,,
57231,12/26/2019 10:45:00 PM,240,960,960,960,,
57232,12/26/2019 11:00:00 PM,240,960,960,960,46.3,76.3
57233,12/26/2019 11:15:00 PM,250,980,980,980,,
57234,12/26/2019 11:30:00 PM,230,960,960,960,,
57235,12/26/2019 11:45:00 PM,240,940,940,940,,
57236,12/27/2019 12:00:00 AM,240,960,960,960,46.1,76.7
57237,12/27/2019 12:15:00 AM,220,920,920,920,,
57238,12/27/2019 12:30:00 AM,210,860,860,860,,
57239,12/27/2019 12:45:00 AM,210,840,840,840,,
57240,12/27/2019 01:00:00 AM,200,820,820,820,46.7,77.4
57241,12/27/2019 01:15:00 AM,210,820,820,820,,
57242,12/27/2019 01:30:00 AM,210,840,840,840,,
57243,12/27/2019 01:45:00 AM,200,820,820,820,,
57244,12/27/2019 02:00:00 AM,200,800,800,800,46.5,79.4
57245,12/27/2019 02:15:00 AM,220,840,840,840,,
57246,12/27/2019 02:30:00 AM,190,820,820,820,,
57247,12/27/2019 02:45:00 AM,210,800,800,800,,
57248,12/27/2019 03:00:00 AM,200,820,820,820,46.7,77.1
57249,12/27/2019 03:15:00 AM,200,800,800,800,,
57250,12/27/2019 03:30:00 AM,210,820,820,820,,
57251,12/27/2019 03:45:00 AM,210,840,840,840,,
57252,12/27/2019 04:00:00 AM,200,820,820,820,47.0,78.2
57253,12/27/2019 04:15:00 AM,210,820,820,820,,
57254,12/27/2019 04:30:00 AM,200,820,820,820,,
57255,12/27/2019 04:45:00 AM,210,820,820,820,,
57256,12/27/2019 05:00:00 AM,220,860,860,860,47.7,77.4
57257,12/27/2019 05:15:00 AM,280,1000,1000,1000,,
57258,12/27/2019 05:30:00 AM,300,1160,1160,1160,,
57259,12/27/2019 05:45:00 AM,300,1200,1200,1200,,
57260,12/27/2019 06:00:00 AM,320,1240,1240,1240,47.9,76.7
57261,12/27/2019 06:15:00 AM,310,1260,1260,1260,,
57262,12/27/2019 06:30:00 AM,310,1240,1240,1240,,
57263,12/27/2019 06:45:00 AM,320,1260,1260,1260,,
57264,12/27/2019 07:00:00 AM,320,1280,1280,1280,48.3,75.5
57265,12/27/2019 07:15:00 AM,340,1320,1320,1320,,
57266,12/27/2019 07:30:00 AM,360,1400,1400,1400,,
57267,12/27/2019 07:45:00 AM,340,1400,1400,1400,,
57268,12/27/2019 08:00:00 AM,360,1400,1400,1400,48.8,73.3
57269,12/27/2019 08:15:00 AM,370,1460,1460,1460,,
57270,12/27/2019 08:30:00 AM,370,1480,1480,1480,,
57271,12/27/2019 08:45:00 AM,380,1500,1500,1500,,
57272,12/27/2019 09:00:00 AM,380,1520,1520,1520,50.3,71.1
57273,12/27/2019 09:15:00 AM,390,1540,1540,1540,,
57274,12/27/2019 09:30:00 AM,390,1560,1560,1560,,
57275,12/27/2019 09:45:00 AM,410,1600,1600,1600,,
57276,12/27/2019 10:00:00 AM,400,1620,1620,1620,51.2,69.0
57277,12/27/2019 10:15:00 AM,400,1600,1600,1600,,
57278,12/27/2019 10:30:00 AM,390,1580,1580,1580,,
57279,12/27/2019 10:45:00 AM,410,1600,1600,1600,,
57280,12/27/2019 11:00:00 AM,400,1620,1620,1620,51.9,67.0
57281,12/27/2019 11:15:00 AM,410,1620,1620,1620,,
57282,12/27/2019 11:30:00 AM,400,1620,1620,1620,,
57283,12/27/2019 11:45:00 AM,400,1600,1600,1600,,
57284,12/27/2019 12:00:00 PM,400,1600,1600,1600,52.4,68.3
57285,12/27/2019 12:15:00 PM,400,1600,1600,1600,,
57286,12/27/2019 12:30:00 PM,400,1600,1600,1600,,
57287,12/27/2019 12:45:00 PM,400,1600,1600,1600,,
57288,12/27/2019 01:00:00 PM,410,1620,1620,1620,53.1,68.7
57289,12/27/2019 01:15:00 PM,400,1620,1620,1620,,
57290,12/27/2019 01:30:00 PM,400,1600,1600,1600,,
57291,12/27/2019 01:45:00 PM,410,1620,1620,1620,,
57292,12/27/2019 02:00:00 PM,400,1620,1620,1620,53.9,66.3
57293,12/27/2019 02:15:00 PM,400,1600,1600,1600,,
57294,12/27/2019 02:30:00 PM,380,1560,1560,1560,,
57295,12/27/2019 02:45:00 PM,400,1560,1560,1560,,
57296,12/27/2019 03:00:00 PM,390,1580,1580,1580,53.7,66.7
57297,12/27/2019 03:15:00 PM,390,1560,1560,1560,,
57298,12/27/2019 03:30:00 PM,400,1580,1580,1580,,
57299,12/27/2019 03:45:00 PM,390,1580,1580,1580,,
57300,12/27/2019 04:00:00 PM,390,1560,1560,1560,53.5,67.3
57301,12/27/2019 04:15:00 PM,400,1580,1580,1580,,
57302,12/27/2019 04:30:00 PM,390,1580,1580,1580,,
57303,12/27/2019 04:45:00 PM,370,1520,1520,1520,,
57304,12/27/2019 05:00:00 PM,400,1540,1540,1540,53.3,67.7
57305,12/27/2019 05:15:00 PM,380,1560,1560,1560,,
57306,12/27/2019 05:30:00 PM,390,1540,1540,1540,,
57307,12/27/2019 05:45:00 PM,380,1540,1540,1540,,
57308,12/27/2019 06:00:00 PM,390,1540,1540,1540,52.1,69.4
57309,12/27/2019 06:15:00 PM,380,1540,1540,1540,,
57310,12/27/2019 06:30:00 PM,380,1520,1520,1520,,
57311,12/27/2019 06:45:00 PM,370,1500,1500,1500,,
57312,12/27/2019 07:00:00 PM,370,1480,1480,1480,51.7,71.5
57313,12/27/2019 07:15:00 PM,380,1500,1500,1500,,
57314,12/27/2019 07:30:00 PM,360,1480,1480,1480,,
57315,12/27/2019 07:45:00 PM,360,1440,1440,1440,,
57316,12/27/2019 08:00:00 PM,320,1360,1360,1360,51.5,71.1
57317,12/27/2019 08:15:00 PM,260,1160,1160,1160,,
57318,12/27/2019 08:30:00 PM,270,1060,1060,1060,,
57319,12/27/2019 08:45:00 PM,260,1060,1060,1060,,
57320,12/27/2019 09:00:00 PM,260,1040,1040,1040,50.6,73.3
57321,12/27/2019 09:15:00 PM,240,1000,1000,1000,,
57322,12/27/2019 09:30:00 PM,250,980,980,980,,
57323,12/27/2019 09:45:00 PM,240,980,980,980,,
57324,12/27/2019 10:00:00 PM,240,960,960,960,49.7,75.9
57325,12/27/2019 10:15:00 PM,240,960,960,960,,
57326,12/27/2019 10:30:00 PM,240,960,960,960,,
57327,12/27/2019 10:45:00 PM,240,960,960,960,,
57328,12/27/2019 11:00:00 PM,240,960,960,960,48.8,77.4
57329,12/27/2019 11:15:00 PM,230,940,940,940,,
57330,12/27/2019 11:30:00 PM,230,920,920,920,,
57331,12/27/2019 11:45:00 PM,240,940,940,940,,
57332,12/28/2019 12:00:00 AM,230,940,940,940,47.9,77.1
57333,12/28/2019 12:15:00 AM,230,920,920,920,,
57334,12/28/2019 12:30:00 AM,200,860,860,860,,
57335,12/28/2019 12:45:00 AM,210,820,820,820,,
57336,12/28/2019 01:00:00 AM,210,840,840,840,46.8,81.0
57337,12/28/2019 01:15:00 AM,200,820,820,820,,
57338,12/28/2019 01:30:00 AM,220,840,840,840,,
57339,12/28/2019 01:45:00 AM,200,840,840,840,,
57340,12/28/2019 02:00:00 AM,200,800,800,800,46.1,81.0
57341,12/28/2019 02:15:00 AM,220,840,840,840,,
57342,12/28/2019 02:30:00 AM,200,840,840,840,,
57343,12/28/2019 02:45:00 AM,200,800,800,800,,
57344,12/28/2019 03:00:00 AM,200,800,800,800,45.2,82.2
57345,12/28/2019 03:15:00 AM,220,840,840,840,,
57346,12/28/2019 03:30:00 AM,200,840,840,840,,
57347,12/28/2019 03:45:00 AM,200,800,800,800,,
57348,12/28/2019 04:00:00 AM,200,800,800,800,44.5,84.3
57349,12/28/2019 04:15:00 AM,220,840,840,840,,
57350,12/28/2019 04:30:00 AM,200,840,840,840,,
57351,12/28/2019 04:45:00 AM,200,800,800,800,,
57352,12/28/2019 05:00:00 AM,210,820,820,820,44.1,85.2
57353,12/28/2019 05:15:00 AM,210,840,840,840,,
57354,12/28/2019 05:30:00 AM,200,820,820,820,,
57355,12/28/2019 05:45:00 AM,200,800,800,800,,
57356,12/28/2019 06:00:00 AM,220,840,840,840,45.0,82.7
57357,12/28/2019 06:15:00 AM,220,880,880,880,,
57358,12/28/2019 06:30:00 AM,200,840,840,840,,
57359,12/28/2019 06:45:00 AM,210,820,820,820,,
57360,12/28/2019 07:00:00 AM,220,860,860,860,44.9,82.2
57361,12/28/2019 07:15:00 AM,210,860,860,860,,
57362,12/28/2019 07:30:00 AM,220,860,860,860,,
57363,12/28/2019 07:45:00 AM,200,840,840,840,,
57364,12/28/2019 08:00:00 AM,220,840,840,840,44.7,80.6
57365,12/28/2019 08:15:00 AM,220,880,880,880,,
57366,12/28/2019 08:30:00 AM,220,880,880,880,,
57367,12/28/2019 08:45:00 AM,200,840,840,840,,
57368,12/28/2019 09:00:00 AM,220,840,840,840,46.7,67.0
57369,12/28/2019 09:15:00 AM,220,880,880,880,,
57370,12/28/2019 09:30:00 AM,220,880,880,880,,
57371,12/28/2019 09:45:00 AM,220,880,880,880,,
57372,12/28/2019 10:00:00 AM,220,880,880,880,47.9,60.6
57373,12/28/2019 10:15:00 AM,220,880,880,880,,
57374,12/28/2019 10:30:00 AM,230,900,900,900,,
57375,12/28/2019 10:45:00 AM,220,900,900,900,,
57376,12/28/2019 11:00:00 AM,230,900,900,900,49.0,55.4
57377,12/28/2019 11:15:00 AM,230,920,920,920,,
57378,12/28/2019 11:30:00 AM,230,920,920,920,,
57379,12/28/2019 11:45:00 AM,220,900,900,900,,
57380,12/28/2019 12:00:00 PM,230,900,900,900,49.2,50.1
57381,12/28/2019 12:15:00 PM,220,900,900,900,,
57382,12/28/2019 12:30:00 PM,230,900,900,900,,
57383,12/28/2019 12:45:00 PM,220,900,900,900,,
57384,12/28/2019 01:00:00 PM,220,880,880,880,49.9,48.6
57385,12/28/2019 01:15:00 PM,210,860,860,860,,
57386,12/28/2019 01:30:00 PM,230,880,880,880,,
57387,12/28/2019 01:45:00 PM,220,900,900,900,,
57388,12/28/2019 02:00:00 PM,220,880,880,880,50.6,46.3
57389,12/28/2019 02:15:00 PM,210,860,860,860,,
57390,12/28/2019 02:30:00 PM,220,860,860,860,,
57391,12/28/2019 02:45:00 PM,220,880,880,880,,
57392,12/28/2019 03:00:00 PM,220,880,880,880,50.4,45.1
57393,12/28/2019 03:15:00 PM,210,860,860,860,,
57394,12/28/2019 03:30:00 PM,220,860,860,860,,
57395,12/28/2019 03:45:00 PM,220,880,880,880,,
57396,12/28/2019 04:00:00 PM,210,860,860,860,48.8,47.9
57397,12/28/2019 04:15:00 PM,210,840,840,840,,
57398,12/28/2019 04:30:00 PM,220,860,860,860,,
57399,12/28/2019 04:45:00 PM,210,860,860,860,,
57400,12/28/2019 05:00:00 PM,210,840,840,840,47.7,49.6
57401,12/28/2019 05:15:00 PM,220,860,860,860,,
57402,12/28/2019 05:30:00 PM,210,860,860,860,,
57403,12/28/2019 05:45:00 PM,210,840,840,840,,
57404,12/28/2019 06:00:00 PM,220,860,860,860,46.8,50.1
57405,12/28/2019 06:15:00 PM,210,860,860,860,,
57406,12/28/2019 06:30:00 PM,210,840,840,840,,
57407,12/28/2019 06:45:00 PM,220,860,860,860,,
57408,12/28/2019 07:00:00 PM,210,860,860,860,46.1,51.1
57409,12/28/2019 07:15:00 PM,210,840,840,840,,
57410,12/28/2019 07:30:00 PM,220,860,860,860,,
57411,12/28/2019 07:45:00 PM,210,860,860,860,,
57412,12/28/2019 08:00:00 PM,210,840,840,840,45.6,51.9
57413,12/28/2019 08:15:00 PM,200,820,820,820,,
57414,12/28/2019 08:30:00 PM,220,840,840,840,,
57415,12/28/2019 08:45:00 PM,200,840,840,840,,
57416,12/28/2019 09:00:00 PM,220,840,840,840,44.3,53.2
57417,12/28/2019 09:15:00 PM,200,840,840,840,,
57418,12/28/2019 09:30:00 PM,210,820,820,820,,
57419,12/28/2019 09:45:00 PM,210,840,840,840,,
57420,12/28/2019 10:00:00 PM,200,820,820,820,43.8,54.6
57421,12/28/2019 10:15:00 PM,200,800,800,800,,
57422,12/28/2019 10:30:00 PM,220,840,840,840,,
57423,12/28/2019 10:45:00 PM,200,840,840,840,,
57424,12/28/2019 11:00:00 PM,210,820,820,820,43.2,55.4
57425,12/28/2019 11:15:00 PM,200,820,820,820,,
57426,12/28/2019 11:30:00 PM,210,820,820,820,,
57427,12/28/2019 11:45:00 PM,210,840,840,840,,
57428,12/29/2019 12:00:00 AM,210,840,840,840,42.5,57.9
57429,12/29/2019 12:15:00 AM,200,820,820,820,,
57430,12/29/2019 12:30:00 AM,200,800,800,800,,
57431,12/29/2019 12:45:00 AM,220,840,840,840,,
57432,12/29/2019 01:00:00 AM,200,840,840,840,42.5,58.5
57433,12/29/2019 01:15:00 AM,200,800,800,800,,
57434,12/29/2019 01:30:00 AM,220,840,840,840,,
57435,12/29/2019 01:45:00 AM,200,840,840,840,,
57436,12/29/2019 02:00:00 AM,200,800,800,800,42.3,60.6
57437,12/29/2019 02:15:00 AM,210,820,820,820,,
57438,12/29/2019 02:30:00 AM,210,840,840,840,,
57439,12/29/2019 02:45:00 AM,200,820,820,820,,
57440,12/29/2019 03:00:00 AM,210,820,820,820,42.2,60.9
57441,12/29/2019 03:15:00 AM,210,840,840,840,,
57442,12/29/2019 03:30:00 AM,200,820,820,820,,
57443,12/29/2019 03:45:00 AM,200,800,800,800,,
57444,12/29/2019 04:00:00 AM,220,840,840,840,41.3,63.4
57445,12/29/2019 04:15:00 AM,200,840,840,840,,
57446,12/29/2019 04:30:00 AM,200,800,800,800,,
57447,12/29/2019 04:45:00 AM,210,820,820,820,,
57448,12/29/2019 05:00:00 AM,210,840,840,840,40.9,64.4
57449,12/29/2019 05:15:00 AM,210,840,840,840,,
57450,12/29/2019 05:30:00 AM,200,820,820,820,,
57451,12/29/2019 05:45:00 AM,210,820,820,820,,
57452,12/29/2019 06:00:00 AM,210,840,840,840,39.6,67.3
57453,12/29/2019 06:15:00 AM,210,840,840,840,,
57454,12/29/2019 06:30:00 AM,220,860,860,860,,
57455,12/29/2019 06:45:00 AM,200,840,840,840,,
57456,12/29/2019 07:00:00 AM,200,800,800,800,40.7,65.0
57457,12/29/2019 07:15:00 AM,220,840,840,840,,
57458,12/29/2019 07:30:00 AM,220,880,880,880,,
57459,12/29/2019 07:45:00 AM,200,840,840,840,,
57460,12/29/2019 08:00:00 AM,220,840,840,840,41.4,61.2
57461,12/29/2019 08:15:00 AM,210,860,860,860,,
57462,12/29/2019 08:30:00 AM,210,840,840,840,,
57463,12/29/2019 08:45:00 AM,220,860,860,860,,
57464,12/29/2019 09:00:00 AM,200,840,840,840,42.3,63.1
57465,12/29/2019 09:15:00 AM,220,840,840,840,,
57466,12/29/2019 09:30:00 AM,210,860,860,860,,
57467,12/29/2019 09:45:00 AM,210,840,840,840,,
57468,12/29/2019 10:00:00 AM,220,860,860,860,42.5,57.6
57469,12/29/2019 10:15:00 AM,220,880,880,880,,
57470,12/29/2019 10:30:00 AM,210,860,860,860,,
57471,12/29/2019 10:45:00 AM,220,860,860,860,,
57472,12/29/2019 11:00:00 AM,220,880,880,880,42.9,56.5
57473,12/29/2019 11:15:00 AM,210,860,860,860,,
57474,12/29/2019 11:30:00 AM,220,860,860,860,,
57475,12/29/2019 11:45:00 AM,210,860,860,860,,
57476,12/29/2019 12:00:00 PM,230,880,880,880,43.1,56.8
57477,12/29/2019 12:15:00 PM,220,900,900,900,,
57478,12/29/2019 12:30:00 PM,210,860,860,860,,
57479,12/29/2019 12:45:00 PM,210,840,840,840,,
57480,12/29/2019 01:00:00 PM,230,880,880,880,43.4,55.4
57481,12/29/2019 01:15:00 PM,220,900,900,900,,
57482,12/29/2019 01:30:00 PM,210,860,860,860,,
57483,12/29/2019 01:45:00 PM,220,860,860,860,,
57484,12/29/2019 02:00:00 PM,220,880,880,880,43.8,55.4
57485,12/29/2019 02:15:00 PM,220,880,880,880,,
57486,12/29/2019 02:30:00 PM,210,860,860,860,,
57487,12/29/2019 02:45:00 PM,220,860,860,860,,
57488,12/29/2019 03:00:00 PM,210,860,860,860,43.1,61.5
57489,12/29/2019 03:15:00 PM,220,860,860,860,,
57490,12/29/2019 03:30:00 PM,220,880,880,880,,
57491,12/29/2019 03:45:00 PM,220,880,880,880,,
57492,12/29/2019 04:00:00 PM,210,860,860,860,42.2,71.1
57493,12/29/2019 04:15:00 PM,210,840,840,840,,
57494,12/29/2019 04:30:00 PM,220,860,860,860,,
57495,12/29/2019 04:45:00 PM,220,880,880,880,,
57496,12/29/2019 05:00:00 PM,210,860,860,860,41.6,77.4
57497,12/29/2019 05:15:00 PM,210,840,840,840,,
57498,12/29/2019 05:30:00 PM,220,860,860,860,,
57499,12/29/2019 05:45:00 PM,220,880,880,880,,
57500,12/29/2019 06:00:00 PM,210,860,860,860,42.0,76.3
57501,12/29/2019 06:15:00 PM,220,860,860,860,,
57502,12/29/2019 06:30:00 PM,220,880,880,880,,
57503,12/29/2019 06:45:00 PM,220,880,880,880,,
57504,12/29/2019 07:00:00 PM,220,880,880,880,40.7,86.0
57505,12/29/2019 07:15:00 PM,230,900,900,900,,
57506,12/29/2019 07:30:00 PM,220,900,900,900,,
57507,12/29/2019 07:45:00 PM,220,880,880,880,,
57508,12/29/2019 08:00:00 PM,220,880,880,880,40.7,88.6
57509,12/29/2019 08:15:00 PM,220,880,880,880,,
57510,12/29/2019 08:30:00 PM,230,900,900,900,,
57511,12/29/2019 08:45:00 PM,210,880,880,880,,
57512,12/29/2019 09:00:00 PM,220,860,860,860,40.0,92.3
57513,12/29/2019 09:15:00 PM,220,880,880,880,,
57514,12/29/2019 09:30:00 PM,200,840,840,840,,
57515,12/29/2019 09:45:00 PM,200,800,800,800,,
57516,12/29/2019 10:00:00 PM,220,840,840,840,40.2,91.8
57517,12/29/2019 10:15:00 PM,200,840,840,840,,
57518,12/29/2019 10:30:00 PM,220,840,840,840,,
57519,12/29/2019 10:45:00 PM,200,840,840,840,,
57520,12/29/2019 11:00:00 PM,210,820,820,820,40.9,91.3
57521,12/29/2019 11:15:00 PM,210,840,840,840,,
57522,12/29/2019 11:30:00 PM,220,860,860,860,,
57523,12/29/2019 11:45:00 PM,210,860,860,860,,
57524,12/30/2019 12:00:00 AM,220,860,860,860,41.1,92.7
57525,12/30/2019 12:15:00 AM,220,880,880,880,,
57526,12/30/2019 12:30:00 AM,220,880,880,880,,
57527,12/30/2019 12:45:00 AM,220,880,880,880,,
57528,12/30/2019 01:00:00 AM,210,860,860,860,0.0,0.0
